Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
2.8,-2.644E-11,-1.0223E-10,1.7985E-10,0.05,-1891074130.1059,,
2.82,-3.279E-11,-9.534E-11,1.499E-10,0.05,-1524855138.76182,,
2.84,-2.48E-11,-1.1184E-10,1.3228E-10,0.05,-2016129032.25806,,
2.86,-4.19E-11,-1.0754E-10,8.728E-11,0.05,-1193317422.43437,,
2.88,-3.57E-11,-1.1338E-10,1.2939E-10,0.05,-1400560224.08964,,
2.9,-3.958E-11,-9.905E-11,1.5526E-10,0.05,-1263264274.88631,,
2.92,-2.46E-11,-9.752E-11,1.8741E-10,0.05,-2032520325.20325,,
2.94,-2.546E-11,-1.0151E-10,1.4076E-10,0.05,-1963864886.09584,,
2.96,-3.009E-11,-1.056E-10,1.0707E-10,0.05,-1661681621.80126,,
2.98,-3.497E-11,-1.1104E-10,1.0611E-10,0.05,-1429796968.83043,,
3,-3.987E-11,-9.551E-11,1.3777E-10,0.05,-1254075746.17507,,
3.02,-2.577E-11,-1.0091E-10,1.7785E-10,0.05,-1940240589.83314,,
3.04,-3.018E-11,-9.491E-11,1.4845E-10,0.05,-1656726308.81378,,
3.06,-2.362E-11,-1.1031E-10,1.3339E-10,0.05,-2116850127.01101,,
3.08,-4.087E-11,-1.0546E-10,8.79E-11,0.05,-1223391240.51872,,
3.1,-3.487E-11,-1.1217E-10,1.277E-10,0.05,-1433897332.95096,,
3.12,-4.299E-11,-9.711E-11,1.4922E-10,0.05,-1163061177.01791,,
3.14,-2.82E-11,-9.591E-11,1.832E-10,0.05,-1773049645.39007,,
