Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
4.92,1.2988E-09,-1.4362E-09,9.669E-11,0.05,38497074.2223591,,
4.94,1.3266E-09,-1.4575E-09,1.3886E-10,0.05,37690336.1977989,,
4.96,1.3569E-09,-1.4844E-09,1.706E-10,0.05,36848699.2409168,,
4.98,1.3839E-09,-1.5087E-09,1.3814E-10,0.05,36129778.1631621,,
5,1.415E-09,-1.5402E-09,1.1995E-10,0.05,35335689.0459364,,
5.02,1.4323E-09,-1.567E-09,1.2713E-10,0.05,34908887.8028346,,
5.04,1.458E-09,-1.5908E-09,1.4658E-10,0.05,34293552.8120713,,
5.06,1.4975E-09,-1.6175E-09,1.7654E-10,0.05,33388981.6360601,,
5.08,1.5271E-09,-1.6556E-09,1.3966E-10,0.05,32741798.179556,,
5.1,1.5454E-09,-1.6805E-09,1.0764E-10,0.05,32354083.0852854,,
5.12,1.5804E-09,-1.7138E-09,1.4321E-10,0.05,31637560.1113642,,
5.14,1.6069E-09,-1.7427E-09,1.6192E-10,0.05,31115813.0561952,,
5.16,1.6438E-09,-1.7633E-09,1.4976E-10,0.05,30417325.7087237,,
5.18,1.6816E-09,-1.811E-09,1.3432E-10,0.05,29733587.0599429,,
5.2,1.7045E-09,-1.8397E-09,1.0636E-10,0.05,29334115.5764154,,
5.22,1.736E-09,-1.8689E-09,1.4307E-10,0.05,28801843.3179724,,
5.24,1.7821E-09,-1.9074E-09,1.8151E-10,0.05,28056786.93676,,
5.26,1.8128E-09,-1.9391E-09,1.4142E-10,0.05,27581641.6593116,,
5.28,1.8499E-09,-1.9789E-09,1.2368E-10,0.05,27028488.0263798,,
5.3,1.8842E-09,-2.0149E-09,1.3475E-10,0.05,26536461.097548,,
5.32,1.912E-09,-2.0489E-09,1.5085E-10,0.05,26150627.6150628,,
5.34,1.9614E-09,-2.0856E-09,1.739E-10,0.05,25491995.5134088,,
5.36,2.0026E-09,-2.1348E-09,1.402E-10,0.05,24967542.1951463,,
5.38,2.026E-09,-2.1667E-09,1.0564E-10,0.05,24679170.7798618,,
5.4,2.0703E-09,-2.2076E-09,1.4555E-10,0.05,24151089.2141236,,
5.42,2.1115E-09,-2.2455E-09,1.6892E-10,0.05,23679848.4489699,,
5.44,2.1557E-09,-2.2823E-09,1.4444E-10,0.05,23194322.0299671,,
5.46,2.1935E-09,-2.3275E-09,1.1111E-10,0.05,22794620.4695692,,
5.48,2.2401E-09,-2.3768E-09,1.4196E-10,0.05,22320432.1235659,,
5.5,2.278E-09,-2.4148E-09,1.6349E-10,0.05,21949078.1387182,,
5.52,2.3288E-09,-2.4569E-09,1.5549E-10,0.05,21470285.1253865,,
5.54,2.3795E-09,-2.5097E-09,1.4034E-10,0.05,21012817.8188695,,
5.56,2.4164E-09,-2.555E-09,1.0827E-10,0.05,20691938.4207913,,
5.58,2.4619E-09,-2.5962E-09,1.4731E-10,0.05,20309517.0396848,,
5.6,2.5202E-09,-2.6482E-09,1.8289E-10,0.05,19839695.2622808,,
5.62,2.5664E-09,-2.6958E-09,1.4837E-10,0.05,19482543.6408978,,
5.64,2.6203E-09,-2.7493E-09,1.2186E-10,0.05,19081784.5284891,,
5.66,2.6636E-09,-2.8032E-09,1.3875E-10,0.05,18771587.3254242,,
5.68,2.7132E-09,-2.8505E-09,1.5955E-10,0.05,18428424.0011794,,
5.7,2.7736E-09,-2.8963E-09,1.7574E-10,0.05,18027112.7776175,,
5.72,2.8307E-09,-2.9637E-09,1.4593E-10,0.05,17663475.4654326,,
5.74,2.871E-09,-3.0112E-09,1.0814E-10,0.05,17415534.656914,,
5.76,2.9294E-09,-3.0684E-09,1.4813E-10,0.05,17068341.6399263,,
5.78,2.9958E-09,-3.1269E-09,1.7779E-10,0.05,16690032.7124641,,
5.8,3.0503E-09,-3.1807E-09,1.5508E-10,0.05,16391830.3117726,,
5.82,3.1149E-09,-3.2469E-09,1.3507E-10,0.05,16051879.67511,,
5.84,3.1637E-09,-3.3039E-09,1.2566E-10,0.05,15804279.7989696,,
5.86,3.218E-09,-3.3569E-09,1.513E-10,0.05,15537600.9944065,,
5.88,3.2937E-09,-3.4211E-09,1.8703E-10,0.05,15180496.0986125,,
5.9,3.352E-09,-3.4902E-09,1.4883E-10,0.05,14916467.7804296,,
5.92,3.4095E-09,-3.5495E-09,1.2007E-10,0.05,14664906.8778413,,
5.94,3.4783E-09,-3.6189E-09,1.4723E-10,0.05,14374838.2830693,,
