Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
4.56,-2.424E-11,-1.00066E-07,1.000018E-07,0.05,-2062706270.62706,,
4.58,-2.4E-13,-9.9962E-08,1.000015E-07,0.05,-208333333333.333,,
4.6,4.082E-11,-9.99862E-08,1.000019E-07,0.05,1224889759.92161,,
4.62,4.961E-11,-9.99842E-08,1.00002E-07,0.05,1007861318.2826,,
4.64,4.171E-11,-9.99196E-08,1.000021E-07,0.05,1198753296.57157,,
4.66,-1.47E-12,-1.004324E-07,1.000016E-07,0.05,-34013605442.1769,,
4.68,2.389E-11,-9.99292E-08,1.000021E-07,0.05,2092925910.42277,,
4.7,3.61E-11,-1.000266E-07,1.000015E-07,0.05,1385041551.24654,,
4.72,-1.441E-11,-9.99684E-08,1.000015E-07,0.05,-3469812630.11797,,
4.74,3.125E-11,-9.9841E-08,1.000015E-07,0.05,1600000000,,
4.76,-5.456E-11,-9.99578E-08,1.000015E-07,0.05,-916422287.390029,,
4.78,-1.213E-11,-1.000644E-07,1.000015E-07,0.05,-4122011541.63232,,
4.8,-4.588E-11,-1.000294E-07,1.000016E-07,0.05,-1089799476.89625,,
4.82,1.592E-11,-9.99606E-08,1.000013E-07,0.05,3140703517.58794,,
4.84,8.068E-11,-9.99692E-08,1.000018E-07,0.05,619732275.656916,,
4.86,3.22E-11,-1.000248E-07,1.000015E-07,0.05,1552795031.0559,,
4.88,-1.155E-11,-9.99608E-08,1.000014E-07,0.05,-4329004329.00433,,
4.9,-2.584E-11,-1.001026E-07,1.000019E-07,0.05,-1934984520.12384,,
4.92,-7.76E-12,-9.9933E-08,1.000017E-07,0.05,-6443298969.07216,,
